"""As COVID-19 causes simultaneous health and economic crises worldwide, it also presents an opportunity for governments to re-evaluate their investments, giving health higher priority."" https://t.co/RFI2SAcIwl",48466,7,IHME_UW,2020-07-12 11:00:00,6,[]
"“It is hard to imagine any health intervention that would be more cost-effective,” Theo Vos, professor of health metrics sciences at the IHME, tells CNBC Make It. “Even if causing a small amount of discomfort to everyone.” https://t.co/dYHH5PuDNa",48466,35,IHME_UW,2020-07-11 19:00:00,54,[]
"“Racism is a public health issue,” said Dr. @AliHMokdad with the Institute for Health Metrics and Evaluation. “I’ve been on record saying it’s more dangerous than COVID-19, simply because we're going to find a vaccine for COVID-19.”  https://t.co/2zR5bulnLF",48466,3,IHME_UW,2020-07-11 15:00:00,8,[]
"""As the world quietly passes the six-month anniversary of the @WHO designation of the novel coronavirus as a public health emergency of international concern, it’s hardly news that COVID-19 has impacted some countries much more than others."" https://t.co/khmdqO7VrH",48466,8,IHME_UW,2020-07-11 11:00:00,9,[]
"""New projections from (IHME) suggest that 80,000 more people in the US are expected to die of COVID-19 from now until November — more than a 60% increase from where our death toll stood on Friday, at 132,000."" https://t.co/iVjElKOZ9b",48466,152,IHME_UW,2020-07-11 05:01:07,175,[]
"""As COVID-19 causes simultaneous health and economic crises worldwide, it also presents an opportunity for governments to re-evaluate their investments, giving health higher priority."" @ThinkGlobalHlth https://t.co/RFI2SAcIwl",48466,9,IHME_UW,2020-07-11 03:00:00,15,[]
"b'Christopher Murray @IHME_UW provides great insight into modeling a pandemic. ""The ongoing evolution of IHME?s forecasting...underscores the value of a data-driven approach and one that continues to be refined as the pandemic unfolds."" @latimes  https://t.co/TZLmsICaVt'",48466,6,IHME_UW,2020-07-11 01:37:53,0,[]
"b'El @DrRafaelLozano, profesor del @IHME_UW de la Universidad de Washington analiza la evoluci?n de la #pandemia en #AmericaLatina | ?Qu? pa?ses le preocupan m?s y cu?les lo est?n haciendo bien? | Entrevista @CPoderNTN24 9pmET @NTN24 #COVID19 https://t.co/Ma5UN2ZuLy'",48466,14,IHME_UW,2020-07-11 01:37:38,0,['pandemia']
"b'Glad to share this just published work in the ?@TheLancet? from my team and I ?@IHME_UW? ? The Global Burden of Lung Diseases from smoking and air pollution is only growing, especially in the Southern Hemisphere; #COVID19 will take advantage. https://t.co/DQXTyjmBLM'",48466,17,IHME_UW,2020-07-11 01:37:00,0,[]
b'.@IHME_UW released today #COVID19 projections for Indonesia. It is imperative for all Indonesians to do their part to prevent the spread of the virus. https://t.co/f20Ntw2VxJ',48466,3,IHME_UW,2020-07-11 01:36:48,0,['COVID19']
"""Even without strict laws, Japan has been largely successful in keeping coronavirus at bay. Because mask-wearing in Japan is nearly culturally universal, as of July 9, the country has recorded less than 1,000 total deaths from COVID-19."" https://t.co/XwHhwvQK3m",48466,7,IHME_UW,2020-07-11 01:00:00,14,[]
"Under the large-scale social distancing mandates, human mobility has been reduced to 21.3% below pre-COVID levels. The forecasts assume that under the “new normal” policy and gradual easing of the social distancing mandates, there will be a corresponding increase in mobility. https://t.co/yj4fTR0ZXm",48466,1,IHME_UW,2020-07-10 21:03:38,0,[]
The forecasts to November 1 show the epidemic in Indonesia continuing to grow. The model is projecting that Indonesia’s need for ICU beds for COVID-19 patients will exceed the beds available in the beginning of September if this trend proves accurate. https://t.co/jfa2IlVp9M,48466,1,IHME_UW,2020-07-10 21:03:37,0,[]
"“These new forecasts underscore the burden of COVID-19 and the imperative for all Indonesians to actively do their part in helping prevent the spread of the virus,” said Dr. Nafsiah Mboi, former minister of health of the Republic of Indonesia and current IHME board member. https://t.co/18c8AfvcPK",48466,1,IHME_UW,2020-07-10 21:03:37,0,[]
"@_StephenPowers You're right, @_StephenPowers! We review criticism regularly.",48466,0,IHME_UW,2020-07-10 17:50:30,2,[]
"b""The University of Washington's model predicts more than 208,000 Covid-19 deaths in the US by November. The projection could change, though, depending on new data https://t.co/3v3RS3yFPP https://t.co/MD9sX0sUkl""",48466,314,IHME_UW,2020-07-10 17:47:58,0,[]
